COMPOUND_ID,NAME_FOOD_DB,NEW_SMILES,FLAVOR_ID,NAME_FLAVOR,FLAVOR_GROUP
19991,Nonyl acetate,CCCCCCCCCOC(C)=O,24.0,gardenia,floral
19992,"1,1-Dimethoxyoctane",CCCCCCCC(OC)OC,33.0,floral,floral
20008,Geranyl valerate,CCCCC(=O)OCC=C(C)CCC=C(C)C,34.0,rose,floral
20009,Neryl formate,CC(C)=CCCC(C)=CCOC=O,34.0,rose,floral
20014,Benzyl cinnamate,O=C(C=Cc1ccccc1)OCc1ccccc1,33.0,floral,floral
20015,1-Phenylethyl propanoate,CCC(=O)OC(C)c1ccccc1,33.0,floral,floral
20058,Pentyl benzoate,CCCCCOC(=O)c1ccccc1,33.0,floral,floral
20094,"1,2-Dimethoxy-4-vinylbenzene",C=Cc1ccc(OC)c(OC)c1,33.0,floral,floral
20097,"1,1-Dimethoxy-3,7-dimethyl-2,6-octadiene",COC(C=C(C)CCC=C(C)C)OC,33.0,floral,floral
20150,Ethyl 3-phenylpropanoate,CCOC(=O)CCc1ccccc1,27.0,hyacinth,floral
20164,Ethyl 2-benzylacetoacetate,CCOC(=O)C(Cc1ccccc1)C(C)=O,29.0,jasmine,floral
20165,Propyl phenylacetate,CCCOC(=O)Cc1ccccc1,33.0,floral,floral
20167,Butyl phenylacetate,CCCCOC(=O)Cc1ccccc1,34.0,rose,floral
20168,2-Phenylethyl formate,O=COCCc1ccccc1,34.0,rose,floral
20173,Ethyl levulinate,CCOC(=O)CCC(C)=O,33.0,floral,floral
20205,Benzyl acetoacetate,CC(=O)CC(=O)OCc1ccccc1,33.0,floral,floral
20219,Ethylene brassylate,O=C1CCCCCCCCCCCC(=O)OCCO1,33.0,floral,floral
20220,4-Methylbenzyl alcohol acetate,CC(=O)OCc1ccc(C)cc1,33.0,floral,floral
20366,Cinnamyl formate,O=COCC=Cc1ccccc1,33.0,floral,floral
20383,Allyl benzoate,C=CCOC(=O)c1ccccc1,33.0,floral,floral
21254,(Dimethoxymethyl)benzene,COC(OC)c1ccccc1,33.0,floral,floral
21276,"2,3-Diethyl-5-methylpyrazine",CCc1ncc(C)nc1CC,33.0,floral,floral
21412,"[(3,7-Dimethyl-6-octenyl)oxy]acetaldehyde",CC(C)=CCCC(C)CCOCC=O,33.0,floral,floral
21436,Dihydrocarveol acetate,C=C(C)C1CCC(C)C(OC(C)=O)C1,33.0,floral,floral
21459,Benzyl formate,O=COCc1ccccc1,33.0,floral,floral
21469,Dihydrogeranylacetone,CC(=O)CCCC(C)CCC=C(C)C,33.0,floral,floral
21483,2-Acetyl-3-methylthiophene,CC(=O)c1sccc1C,33.0,floral,floral
21556,Butyl heptanoate,CCCCCCC(=O)OCCCC,32.0,marigold,floral
21562,p-Tolyl phenylacetate,Cc1ccc(OC(=O)Cc2ccccc2)cc1,34.0,rose,floral
21911,Ethyl (±)-3-hydroxyoctanoate,CCCCCC(O)CC(=O)OCC,33.0,floral,floral
21921,4-Methylbenzyl alcohol,Cc1ccc(CO)cc1,33.0,floral,floral
21924,Phenyl butyrate,CCCC(=O)Oc1ccccc1,33.0,floral,floral
21932,Phenethyl isoamyl ether,CC(C)CCOCCc1ccccc1,27.0,hyacinth,floral
21994,(±)-trans-Nerolidol,C=CCCC(C)=CCCC(C)(O)C=C,33.0,floral,floral
23795,Homovanillin,COc1cc(CC=O)ccc1O,33.0,floral,floral
29814,"(Z)-1,5-octadien-3-one",C=CC(=O)C=CCCC,25.0,geranium,floral
29824,benzylmethyl ether,COCc1ccccc1,33.0,floral,floral
29833,"6,10-dihydromyrcenol",C=CC(C)CCCC,33.0,floral,floral
29876,cis-Isogeraniol,CC(C)=CCC=C(C)CCO,34.0,rose,floral
29904,linalyl pentanoate,C=CC(C)(CCC=C(C)C)OC(=O)CCCC,30.0,lavender,floral
