COMPOUND_ID,NAME_FOOD_DB,NEW_SMILES,FLAVOR_ID,NAME_FLAVOR,FLAVOR_GROUP
20387,2-Propenyl octanoate,C=CCOC(=O)CCCCCCC,44.0,sweet,balsamic
20388,Furaneol,Cc1oc(C)c(O)c1O,39.0,caramel,balsamic
20389,Allyl cyclohexylacetate,C=CCOC(=O)CC1CCCCC1,44.0,sweet,balsamic
20553,Ethyl lactate,CCOC(=O)C(C)O,38.0,butterscotch,balsamic
20624,2-Ethoxy-5-(1-propenyl)phenol,CC=Cc1ccc(OCC)c(O)c1,44.0,sweet,balsamic
20799,gamma-Eudesmol,CC1=C2CC(C(C)(C)O)CCC2(C)CCC1,44.0,sweet,balsamic
20882,beta-Cyclocitral,CC1=C(C=O)C(C)(C)CCC1,44.0,sweet,balsamic
21100,Methoxyeugenol,C=CCc1cc(OC)c(O)c(OC)c1,44.0,sweet,balsamic
21126,Allyl cinnamate,C=CCOC(=O)C=Cc1ccccc1,37.0,balsam,balsamic
21242,Cinnamyl propionate,CCC(=O)OCC=Cc1ccccc1,44.0,sweet,balsamic
21244,Cinnamyl isobutyrate,CC(C)C(=O)OCC=Cc1ccccc1,44.0,sweet,balsamic
21245,Cinnamyl isovalerate,CC(C)CC(=O)OCC=Cc1ccccc1,44.0,sweet,balsamic
21246,Cinnamyl anthranilate,Nc1ccccc1C(=O)OCC=Cc1ccccc1,37.0,balsam,balsamic
21412,"[(3,7-Dimethyl-6-octenyl)oxy]acetaldehyde",CC(C)=CCCC(C)CCOCC=O,44.0,sweet,balsamic
21436,Dihydrocarveol acetate,C=C(C)C1CCC(C)C(OC(C)=O)C1,44.0,sweet,balsamic
21453,"4-(3,4-Methylenedioxyphenyl)-2-butanone",CC(=O)CCc1ccc2c(c1)OCO2,44.0,sweet,balsamic
21469,Dihydrogeranylacetone,CC(=O)CCCC(C)CCC=C(C)C,44.0,sweet,balsamic
21562,p-Tolyl phenylacetate,Cc1ccc(OC(=O)Cc2ccccc2)cc1,42.0,honey,balsamic
21569,Isopropylpyrazine,CC(C)c1cnccn1,42.0,honey,balsamic
21922,"(2,2-Diethoxyethyl)benzene",CCOC(Cc1ccccc1)OCC,44.0,sweet,balsamic
21924,Phenyl butyrate,CCCC(=O)Oc1ccccc1,44.0,sweet,balsamic
21933,Propyl levulinate,CCCOC(=O)CCC(C)=O,44.0,sweet,balsamic
21935,Chavicol glucoside,C=CCc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,44.0,sweet,balsamic
22094,Vanillylmandelic acid,COc1cc(C(=O)C(O)O)ccc1O,44.0,sweet,balsamic
23795,Homovanillin,COc1cc(CC=O)ccc1O,45.0,vanilla,balsamic
29795,3-pentanol,CCC(O)CC,44.0,sweet,balsamic
29822,"2-acetyl-1,4,5,6-tetrahydropyridine",CC(=O)C1=NCCCC1,39.0,caramel,balsamic
29825,ethyl 4-hydroxybutanoate,CCOC(=O)CCCO,39.0,caramel,balsamic
29835,"1,2,4,5-tetramethylbenzene",Cc1cc(C)c(C)cc1C,44.0,sweet,balsamic
29849,ethyl-4-hydroxymethyl- 3(2H)-Furanone,CCc1occ(CO)c1O,39.0,caramel,balsamic
29887,1-ethenyl-4-methoxy-benzene,C=Cc1ccc(OC)cc1,44.0,sweet,balsamic
29894,"styrene glycol (1-phenyl 1,2-ethanediol)",OCC(O)c1ccccc1,44.0,sweet,balsamic
29909,cedr-8(15)-en-9-ol,C=C1C(O)CC23CC1C(C)(C)C2CCC3C,44.0,sweet,balsamic
29923,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol benzoate",CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1)C2,37.0,balsam,balsamic
29934,methyl 4-hydroxy-3-methoxybenzoate,COC(=O)c1ccc(O)c(OC)c1,39.0,caramel,balsamic
29935,4-hydroxy-3-methoxybenzoic acid ethyl ester,CCOC(=O)c1ccc(O)c(OC)c1,44.0,sweet,balsamic
30905,coumarin,O=c1ccc2ccccc2o1,44.0,sweet,balsamic
31263,phenylacetate,O=C(O)Cc1ccccc1,42.0,honey,balsamic
358,4-Ethylphenol,CCc1ccc(O)cc1,93.0,alcohol,chemical
707,Glycerol tribenzoate,O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,94.0,plastic,chemical
734,Diisopropyl disulfide,CC(C)SSC(C)C,95.0,sulfurous,chemical
736,3-Methyl-2-butenoic acid,CC(C)=CC(=O)O,93.0,alcohol,chemical
803,Phenylmethanethiol,SCc1ccccc1,95.0,sulfurous,chemical
804,2-Methylbenzenethiol,Cc1ccccc1S,95.0,sulfurous,chemical
822,"4-Hydroxy-3,5-dimethoxybenzaldehyde",COc1cc(C=O)cc(OC)c1O,94.0,plastic,chemical
875,2-Naphthalenethiol,Sc1ccc2ccccc2c1,95.0,sulfurous,chemical
883,S-Methyl benzenecarbothioate,CSC(=O)c1ccccc1,95.0,sulfurous,chemical
893,Phenol,Oc1ccccc1,94.0,plastic,chemical
911,2-Thiophenecarboxaldehyde,O=Cc1cccs1,95.0,sulfurous,chemical
1369,"1,1-Dimethoxyethane",COC(C)OC,93.0,alcohol,chemical
2022,1-(2-Furanylmethyl)-1H-pyrrole,c1coc(Cn2cccc2)c1,94.0,plastic,chemical
3177,Methyl pentyl disulfide,CCCCCSSC,95.0,sulfurous,chemical
3210,S-Methyl thioacetate,CSC(C)=O,95.0,sulfurous,chemical
3213,S-Methyl propanethioate,CCC(=O)SC,95.0,sulfurous,chemical
3254,Ethyl formate,CCOC=O,93.0,alcohol,chemical
3266,Ethyl methyl sulfide,CCSC,95.0,sulfurous,chemical
3347,(E)-2-Octen-1-ol,CCCCCC=CCO,94.0,plastic,chemical
3375,4-(Methylthio)-2-butanone,CSCCC(C)=O,95.0,sulfurous,chemical
3376,Bis(methylthio)methane,CSCSC,95.0,sulfurous,chemical
3430,Cyclohexylethyl acetate,CC(=O)OCCC1CCCCC1,94.0,plastic,chemical
3492,Dimethyl disulfide,CSSC,95.0,sulfurous,chemical
3592,Dimethyl sulfide,CSC,95.0,sulfurous,chemical
5816,"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,94.0,plastic,chemical
5817,"1,3-Dimethylbenzene",Cc1cccc(C)c1,94.0,plastic,chemical
6726,Dimethyl sulfone,CS(C)(=O)=O,95.0,sulfurous,chemical
8044,"3,5-Dimethyl-1,2,4-trithiolane",CC1SSC(C)S1,95.0,sulfurous,chemical
8048,"1,4-Dithiane",C1CSCCS1,95.0,sulfurous,chemical
8074,3-Hexanol,CCCC(O)CC,93.0,alcohol,chemical
8120,4-Mercapto-4-methyl-2-pentanone,CC(=O)CC(C)(C)S,95.0,sulfurous,chemical
8121,2-Mercaptopropanoic acid,CC(S)C(=O)O,95.0,sulfurous,chemical
8137,3-Methyl-2-butene-1-thiol,CC(C)=CCS,95.0,sulfurous,chemical
8278,"1,3-Propanedithiol",SCCCS,95.0,sulfurous,chemical
8282,2-Propanethiol,CC(C)S,95.0,sulfurous,chemical
8283,2-Propanol,CC(C)O,93.0,alcohol,chemical
8284,2-Propene-1-thiol,C=CCS,95.0,sulfurous,chemical
8327,Diethyl sulfide,CCSCC,95.0,sulfurous,chemical
8380,3-(Methylthio)-1-propanol,CSCCCO,95.0,sulfurous,chemical
8382,(Methylthio)acetaldehyde,CSCC=O,95.0,sulfurous,chemical
8502,Diphenyl disulfide,c1ccc(SSc2ccccc2)cc1,95.0,sulfurous,chemical
8511,Methyl methanethiosulfonate,CSS(C)(=O)=O,95.0,sulfurous,chemical
8557,Methyl propyl trisulfide,CCCSSSC,95.0,sulfurous,chemical
8561,Methyl (methylthio)methyl disulfide,CSCSSC,95.0,sulfurous,chemical
8718,"2,6-Dimethylbenzenethiol",Cc1cccc(C)c1S,95.0,sulfurous,chemical
8789,3-Methylphenol,Cc1cccc(O)c1,94.0,plastic,chemical
8794,Dibenzyl ether,c1ccc(COCc2ccccc2)cc1,94.0,plastic,chemical
9366,Ethanethiol,CCS,95.0,sulfurous,chemical
9402,Ethyl 5-(methylthio)valerate,CCOC(=O)CCCCSC,95.0,sulfurous,chemical
9548,2-Heptanethiol,CCCCCC(C)S,95.0,sulfurous,chemical
9795,"2,3 or 10-Mercaptopinane",CC1(S)CCC2CC1C2(C)C,95.0,sulfurous,chemical
9798,Methionyl butyrate,CCCC(=O)OCCCSC,95.0,sulfurous,chemical
9869,2-(Methylthio)ethanol,CSCCO,95.0,sulfurous,chemical
10495,"1,3-Diphenyl-2-propanone",O=C(Cc1ccccc1)Cc1ccccc1,94.0,plastic,chemical
10803,Dipropyl trisulfide,CCCSSSCCC,95.0,sulfurous,chemical
10897,Ethyl methyl disulfide,CCSSC,95.0,sulfurous,chemical
10900,2-Furanmethanethiol,SCc1ccco1,95.0,sulfurous,chemical
11046,Butyl propyl disulfide,CCCCSSCCC,95.0,sulfurous,chemical
11048,Ethyl propyl disulfide,CCCSSCC,95.0,sulfurous,chemical
11120,2-Methylthiophene,Cc1cccs1,95.0,sulfurous,chemical
11160,2-(Methylthio)pyrazine,CSc1cnccn1,95.0,sulfurous,chemical
11776,"1,4-Dithiane-2,5-diol",OC1CSC(O)CS1,95.0,sulfurous,chemical
12040,S-Propyl thioacetate,CCCSC(C)=O,95.0,sulfurous,chemical
12086,Propanal,CCC=O,93.0,alcohol,chemical
12093,Methoxybenzene,COc1ccccc1,93.0,alcohol,chemical
12213,Ethyl acrylate,C=CC(=O)OCC,94.0,plastic,chemical
12395,1-Methoxy-4-(2-propenyl)benzene,C=CCc1ccc(OC)cc1,93.0,alcohol,chemical
12436,"1,1-Dimethoxynonane",CCCCCCCCC(OC)OC,94.0,plastic,chemical
12461,Dimethyl trisulfide,CSSSC,95.0,sulfurous,chemical
12747,Ibervirin,CSCCCN=C=S,95.0,sulfurous,chemical
13456,3-Mercapto-2-methylpentanol,CCC(S)C(C)CO,95.0,sulfurous,chemical
13475,3-Mercapto-2-pentanone,CCC(S)C(C)=O,95.0,sulfurous,chemical
13819,3-Mercapto-2-methylpentanal,CCC(S)C(C)C=O,95.0,sulfurous,chemical
13906,"1-Phenyl-1,2-propanedione",CC(=O)C(=O)c1ccccc1,94.0,plastic,chemical
14953,Thiogeraniol,CC(C)=CCCC(C)=CCS,95.0,sulfurous,chemical
14992,Tetrahydro-2-methyl-3-furanthiol,CC1OCCC1S,95.0,sulfurous,chemical
15027,alpha-Pentylcinnamyl alcohol,CCCCCC(=Cc1ccccc1)CO,93.0,alcohol,chemical
15036,"2-Methyl-1,3-dithiolane",CC1SCCS1,95.0,sulfurous,chemical
15052,4-Methoxy-2-methyl-2-butanethiol,COCCC(C)(C)S,95.0,sulfurous,chemical
15530,2-Methyl-3-(methylthio)furan,CSc1ccoc1C,95.0,sulfurous,chemical
15973,Terpinolene,CC1=CCC(=C(C)C)CC1,94.0,plastic,chemical
16161,"2,5-Dihydro-4,5-dimethyl-2-(2-methylpropyl)thiazole",CC1=NC(CC(C)C)SC1C,95.0,sulfurous,chemical
16172,Pyrazineethanethiol,SCCc1cnccn1,95.0,sulfurous,chemical
16183,5-Methoxy-2-methylthiazole,COc1cnc(C)s1,95.0,sulfurous,chemical
16187,Polysorbate 20,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,93.0,alcohol,chemical
16226,Menthyl lactate,CC(=O)C(O)OC1CC(C)CCC1C(C)C,93.0,alcohol,chemical
16321,3-[(2-Mercapto-1-methylpropyl)thio]-2-butanol,CC(O)C(C)SC(C)C(C)S,95.0,sulfurous,chemical
16868,S-(2-Furanylmethyl) methanethioate,O=CSCc1ccco1,95.0,sulfurous,chemical
16869,S-(2-Furanylmethyl) propanethioate,CCC(=O)SCc1ccco1,95.0,sulfurous,chemical
17407,"7-Methyl-3-methylene-1,6-octadiene",C=CC(=C)CCC=C(C)C,94.0,plastic,chemical
17635,Methylthiomethyl butyrate,CCCC(=O)OCSC,95.0,sulfurous,chemical
17730,Triton X 100,CC(C)(C)CC(C)(C)c1ccc(OCCCCCCCCCCO)cc1,93.0,alcohol,chemical
18361,1-(Methylthio)-1-butene,CCC=CSC,95.0,sulfurous,chemical
18434,3-Mercaptohexyl hexanoate,CCCCCC(=O)OCCC(S)CCC,95.0,sulfurous,chemical
18767,3-Mercapto-3-methyl-1-butyl acetate,CC(=O)OCCC(C)(C)S,95.0,sulfurous,chemical
19078,Allyl thiohexanoate,C=CCSC(=O)CCCCC,95.0,sulfurous,chemical
19144,Diethyl trisulfide,CCSSSCC,95.0,sulfurous,chemical
19457,5-Methyl-2-furanmethanethiol,Cc1ccc(CS)o1,95.0,sulfurous,chemical
19463,1-Hexanethiol,CCCCCCS,95.0,sulfurous,chemical
19857,3-Mercaptohexanol,CCCC(S)CCO,95.0,sulfurous,chemical
19904,3-Mercapto-2-butanol,CC(O)C(C)S,95.0,sulfurous,chemical
19916,"2,5-Dimethyl-3-furanthiol",Cc1cc(S)c(C)o1,95.0,sulfurous,chemical
19918,2-Methyl-3-(methyldithio)furan,CSSc1ccoc1C,95.0,sulfurous,chemical
19957,"1,1'-Thiobis-1-propanethiol",CCC(S)SC(S)CC,95.0,sulfurous,chemical
19965,"2,2,4,4,6,6-Hexamethyl-1,3,5-trithiane",CC1(C)SC(C)(C)SC(C)(C)S1,95.0,sulfurous,chemical
20080,"1,8-Octanedithiol",SCCCCCCCCS,95.0,sulfurous,chemical
20381,Benzyl methyl disulfide,CSSCc1ccccc1,95.0,sulfurous,chemical
20887,4-Mercapto-2-butanone,CC(=O)CCS,95.0,sulfurous,chemical
21205,2-(Methylthio)phenol,CSc1ccccc1O,95.0,sulfurous,chemical
21233,Methyl 2-(methylthio)butyrate,CCC(SC)C(=O)OC,95.0,sulfurous,chemical
21277,2-Pyridinemethanethiol,SCc1ccccn1,95.0,sulfurous,chemical
21292,2-Ethylbenzenethiol,CCc1ccccc1S,95.0,sulfurous,chemical
21458,"5-Acetyl-2,4-dimethylthiazole",CC(=O)c1sc(C)nc1C,95.0,sulfurous,chemical
21554,3-Mercapto-2-butanone,CC(=O)C(C)S,95.0,sulfurous,chemical
21916,3-Mercaptopropanoic acid,O=C(O)CCS,95.0,sulfurous,chemical
29796,"(3E,5E)-1,3,5-octatriene",C=CC=CC=CCC,94.0,plastic,chemical
31207,n-propanol,CCCO,93.0,alcohol,chemical
358,4-Ethylphenol,CCc1ccc(O)cc1,105.0,medicinal,medicinal
865,"2,6-Dimethoxy-4-methylphenol",COc1cc(C)cc(OC)c1O,105.0,medicinal,medicinal
897,Methyl anthranilate,COC(=O)c1ccccc1N,105.0,medicinal,medicinal
5303,p-Isopropylphenol,CC(C)c1ccc(O)cc1,105.0,medicinal,medicinal
8074,3-Hexanol,CCCC(O)CC,105.0,medicinal,medicinal
8730,2-Isopropylphenol,CC(C)c1ccccc1O,105.0,medicinal,medicinal
8786,2-Methylphenol,Cc1ccccc1O,105.0,medicinal,medicinal
8789,3-Methylphenol,Cc1cccc(O)c1,105.0,medicinal,medicinal
8790,4-Methylphenol,Cc1ccc(O)cc1,105.0,medicinal,medicinal
8863,2-Methoxy-4-methylphenol,COc1cc(C)ccc1O,105.0,medicinal,medicinal
8879,"2,6-Dimethylphenol",Cc1cccc(C)c1O,105.0,medicinal,medicinal
9068,D-Camphor,CC12CCC(CC1=O)C2(C)C,105.0,medicinal,medicinal
10570,2-Propylphenol,CCCc1ccccc1O,105.0,medicinal,medicinal
10571,4-Propylphenol,CCCc1ccc(O)cc1,105.0,medicinal,medicinal
10840,1-Methylnaphthalene,Cc1cccc2ccccc12,105.0,medicinal,medicinal
12376,Chavicol,C=CCc1ccc(O)cc1,105.0,medicinal,medicinal
13576,Piperitone,CC1=CC(=O)C(C(C)C)CC1,105.0,medicinal,medicinal
13957,"2,5-Dimethylpyrazine",Cc1cnc(C)cn1,105.0,medicinal,medicinal
14914,p-Menth-8-en-3-ol,C=C(C)C1CCC(C)CC1O,105.0,medicinal,medicinal
19444,2-Methyl-3-thiophenethiol,Cc1sccc1S,105.0,medicinal,medicinal
21436,Dihydrocarveol acetate,C=C(C)C1CCC(C)C(OC(C)=O)C1,105.0,medicinal,medicinal
